,Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date,Quantity_Imputed,Price Per Unit_Imputed,Total Spent_Imputed,Payment Method_Missing,Location_encoded,Item_Was_Missing,Date_Was_Missing
9016,7407946,Salad,3.0,5.0,15.0,Credit Card,In-store,2023-03-26,0,0,0,0,1,0,0
9017,8635803,Tea,2.0,1.5,3.0,Cash,In-store,2023-03-17,0,0,0,0,1,0,0
9018,9550508,Smoothie,5.0,4.0,20.0,Missing,In-store,2023-11-18,0,0,0,1,1,0,0
9019,8010562,Sandwich,1.0,4.0,4.0,Cash,In-store,2023-07-23,0,0,0,0,1,0,0
9020,2501648,Cake,2.0,3.0,6.0,Credit Card,In-store,2023-12-05,0,0,0,0,1,0,0
9021,9455679,Salad,5.0,5.0,25.0,Missing,Takeaway,2023-05-18,0,0,0,1,0,0,0
9022,8105705,Juice,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-10-17,0,0,0,0,0,0,0
9023,9676096,Cake,3.0,3.0,9.0,Digital Wallet,In-store,2023-04-05,0,0,0,0,1,0,0
9024,8476828,Tea,3.0,1.5,4.5,Missing,Takeaway,2023-10-25,0,0,0,1,0,1,0
9025,2126034,Coffee,4.0,2.0,8.0,Cash,In-store,2023-10-30,0,0,0,0,1,0,0
9026,2151258,Cake,3.0,3.0,9.0,Credit Card,In-store,2023-08-09,0,0,0,0,1,0,0
9027,3672345,Tea,3.0,1.5,4.5,Credit Card,In-store,2023-10-17,0,0,0,0,1,0,0
9028,6793298,Tea,2.0,1.5,3.0,Credit Card,In-store,2023-04-14,0,0,0,0,1,0,0
9029,3951329,Sandwich,1.0,4.0,4.0,Credit Card,Takeaway,2023-12-28,0,0,0,0,0,0,0
9030,7480853,Smoothie,2.0,4.0,8.0,Digital Wallet,In-store,2023-10-07,0,0,0,0,1,0,0
9031,4944024,Smoothie,2.0,4.0,8.0,Missing,Takeaway,2023-09-26,0,0,0,1,0,0,0
9032,6687528,Juice,2.0,3.0,6.0,Missing,In-store,2023-05-06,0,0,0,1,1,0,0
9033,5531648,Coffee,5.0,2.0,10.0,Cash,Takeaway,2023-01-23,0,0,0,0,0,0,0
9034,8789736,Coffee,2.0,2.0,4.0,Credit Card,Takeaway,2023-05-06,0,0,0,0,0,0,0
9035,9938977,Cake,5.0,3.0,15.0,Cash,In-store,2023-12-18,0,0,0,0,1,0,0
9036,2730798,Tea,4.0,1.5,6.0,Credit Card,In-store,2023-12-01,0,0,0,0,1,0,0
9037,3749801,Cake,5.0,3.0,15.0,Credit Card,Takeaway,2023-01-03,0,0,0,0,0,0,0
9038,3326626,Cake,2.0,3.0,6.0,Cash,Takeaway,2023-09-26,0,0,0,0,0,0,0
9039,4843989,Tea,4.0,1.5,6.0,Digital Wallet,Takeaway,2023-09-30,0,0,0,0,0,0,0
9040,6606514,Juice,1.0,3.0,3.0,Credit Card,In-store,2023-06-25,0,0,0,0,1,0,0
9041,6187752,Smoothie,5.0,4.0,20.0,Missing,Takeaway,2023-12-24,0,0,0,1,0,0,0
9042,1666190,Smoothie,4.0,4.0,16.0,Missing,Takeaway,2023-07-28,0,0,0,1,0,0,0
9043,9438576,Cookie,1.0,1.0,1.0,Credit Card,In-store,2023-05-05,0,0,0,0,1,0,0
9044,1344947,Cake,3.0,3.0,9.0,Missing,Takeaway,2023-02-16,0,0,0,1,0,0,0
9045,4978922,Cookie,4.0,1.0,4.0,Cash,In-store,2023-02-16,0,0,0,0,1,0,1
9046,3951552,Salad,2.0,5.0,10.0,Cash,In-store,2023-03-25,0,0,0,0,1,0,0
9047,3916668,Juice,2.0,3.0,6.0,Digital Wallet,In-store,2023-05-14,0,0,0,0,1,0,0
9048,4789941,Sandwich,3.0,4.0,12.0,Credit Card,In-store,2023-04-17,0,0,0,0,1,0,0
9049,6957001,Tea,4.0,1.5,6.0,Missing,In-store,2023-08-08,0,0,0,1,1,0,0
9050,3536893,Salad,2.0,5.0,10.0,Missing,In-store,2023-05-16,0,0,0,1,1,0,0
9051,4519915,Smoothie,1.0,4.0,4.0,Digital Wallet,In-store,2023-05-15,0,0,0,0,1,0,0
9052,3269434,Juice,1.0,3.0,3.0,Cash,In-store,2023-02-01,0,0,0,0,1,0,0
9053,3291988,Juice,2.0,3.0,6.0,Credit Card,In-store,2023-07-03,0,0,0,0,1,0,0
9054,7083611,Cake,2.0,3.0,6.0,Missing,In-store,2023-05-15,0,0,0,1,1,0,0
9055,1875220,Tea,3.0,1.5,4.5,Cash,In-store,2023-03-07,0,0,0,0,1,0,0
9056,1926712,Coffee,5.0,2.0,10.0,Credit Card,Takeaway,2023-01-31,0,0,0,0,0,0,0
9057,5552114,Sandwich,2.0,4.0,8.0,Missing,In-store,2023-06-13,0,0,0,1,1,0,0
9058,5672583,Juice,2.0,3.0,6.0,Cash,Takeaway,2023-04-09,0,0,0,0,0,0,0
9059,3717444,Smoothie,3.0,4.0,12.0,Missing,In-store,2023-09-07,0,0,0,1,1,0,0
9060,1899114,Tea,3.0,1.5,4.5,Digital Wallet,Takeaway,2023-04-05,0,0,0,0,0,0,0
9061,2625388,Coffee,5.0,2.0,10.0,Digital Wallet,In-store,2023-02-09,0,0,0,0,1,0,0
9062,7153665,Salad,5.0,5.0,25.0,Cash,In-store,2023-07-31,0,0,0,0,1,0,0
9063,9161256,Smoothie,2.0,4.0,8.0,Digital Wallet,In-store,2023-01-01,0,0,0,0,1,0,0
9064,2010060,UNKNOWN,1.0,3.0,3.0,Cash,In-store,2023-11-09,0,0,0,0,1,0,0
9065,9077843,Tea,3.0,1.5,4.5,Missing,In-store,2023-03-28,0,0,0,1,1,0,0
9066,5611262,UNKNOWN,2.0,5.0,10.0,Digital Wallet,In-store,2023-05-22,0,0,0,0,1,0,0
9067,3255254,Juice,4.0,3.0,12.0,Cash,Takeaway,2023-03-23,0,0,0,0,0,0,0
9068,9275800,Smoothie,3.0,4.0,12.0,Cash,In-store,2023-05-01,0,0,0,0,1,0,0
9069,2430215,ERROR,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-04-10,0,0,0,0,0,0,0
9070,1372003,Tea,4.0,1.5,6.0,Digital Wallet,Takeaway,2023-10-13,0,0,0,0,0,0,0
9071,7364110,Coffee,5.0,2.0,10.0,Cash,Takeaway,2023-10-13,0,0,0,0,0,0,1
9072,7202644,Smoothie,5.0,4.0,20.0,Missing,Takeaway,2023-08-01,0,0,0,1,0,0,0
9073,5330387,Coffee,3.0,2.0,6.0,Missing,In-store,2023-10-21,0,0,0,1,1,0,0
9074,2119809,Salad,5.0,5.0,25.0,Digital Wallet,In-store,2023-04-21,0,0,0,0,1,0,0
9075,5587224,Salad,2.0,5.0,10.0,Missing,In-store,2023-01-05,0,0,0,1,1,0,0
9076,6332132,Juice,3.0,3.0,9.0,Missing,Takeaway,2023-01-05,0,0,0,1,0,0,1
9077,2185661,Sandwich,4.0,4.0,16.0,Cash,Takeaway,2023-03-16,0,0,0,0,0,0,0
9078,2491186,Salad,5.0,5.0,25.0,Missing,Takeaway,2023-11-28,0,0,0,1,0,0,0
9079,1891217,Tea,5.0,1.5,7.5,Missing,In-store,2023-04-02,0,0,0,1,1,0,0
9080,8977555,Cake,2.0,3.0,6.0,Cash,In-store,2023-07-21,0,0,0,0,1,0,0
9081,7179922,Cake,2.0,3.0,6.0,Missing,In-store,2023-09-05,0,0,0,1,1,0,0
9082,5114283,Tea,1.0,1.5,1.5,Digital Wallet,In-store,2023-05-28,0,0,0,0,1,0,0
9083,1528454,Coffee,2.0,2.0,4.0,Missing,In-store,2023-03-22,0,0,0,1,1,0,0
9084,5615114,Tea,4.0,1.5,6.0,Digital Wallet,In-store,2023-10-31,0,0,0,0,1,0,0
9085,4968659,Tea,5.0,1.5,7.5,Credit Card,In-store,2023-03-18,0,0,0,0,1,0,0
9086,4858666,Cake,3.0,3.0,9.0,Credit Card,In-store,2023-03-18,0,0,0,0,1,0,0
9087,3502394,UNKNOWN,3.0,2.0,6.0,Credit Card,In-store,2023-09-02,0,0,0,0,1,0,0
9088,4754723,Coffee,2.0,2.0,4.0,Credit Card,Takeaway,2023-09-02,0,0,0,0,0,0,1
9089,1902009,UNKNOWN,2.0,3.0,6.0,Credit Card,In-store,2023-04-12,0,0,0,0,1,0,0
9090,8492074,Tea,3.0,1.5,4.5,Digital Wallet,In-store,2023-11-12,0,0,0,0,1,0,0
9091,6355908,Sandwich,3.0,4.0,12.0,Credit Card,In-store,2023-03-28,0,0,0,0,1,0,0
9092,6856530,Smoothie,5.0,4.0,20.0,Digital Wallet,In-store,2023-11-11,0,0,0,0,1,0,0
9093,1180397,Smoothie,3.0,4.0,12.0,Credit Card,Takeaway,2023-04-05,0,0,0,0,0,0,0
9094,4747863,Cookie,2.0,1.0,2.0,Digital Wallet,In-store,2023-10-04,0,0,0,0,1,0,0
9095,3979966,Smoothie,5.0,4.0,20.0,Missing,Takeaway,2023-08-23,0,0,0,1,0,0,0
9096,5127984,Sandwich,3.0,4.0,12.0,Cash,In-store,2023-11-12,0,0,0,0,1,0,0
9097,9904214,Sandwich,5.0,4.0,20.0,Missing,Takeaway,2023-03-13,0,0,0,1,0,0,0
9098,9948753,Tea,2.0,1.5,3.0,Missing,Takeaway,2023-05-09,0,0,0,1,0,0,0
9099,8263172,ERROR,2.0,3.0,6.0,Missing,Takeaway,2023-12-30,0,0,0,1,0,0,0
9100,1196223,Juice,3.0,3.0,9.0,Digital Wallet,In-store,2023-10-14,0,0,0,0,1,0,0
9101,2401073,Coffee,4.0,2.0,8.0,Credit Card,Takeaway,2023-02-10,0,0,0,0,0,0,0
9102,9639089,Juice,4.0,3.0,12.0,Credit Card,In-store,2023-05-14,0,0,0,0,1,0,0
9103,8654093,Coffee,3.0,2.0,6.0,Digital Wallet,In-store,2023-11-29,0,0,0,0,1,0,0
9104,1038397,Cookie,3.0,1.0,3.0,Missing,In-store,2023-05-20,0,0,0,1,1,0,0
9105,8872715,Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-05-20,0,0,0,0,0,0,1
9106,4638979,Salad,1.0,5.0,5.0,Missing,In-store,2023-06-28,0,0,0,1,1,0,0
9107,5506097,Sandwich,5.0,4.0,20.0,Cash,Takeaway,2023-05-04,0,0,0,0,0,1,0
9108,9579984,Salad,5.0,5.0,25.0,Credit Card,Takeaway,2023-12-25,0,0,0,0,0,0,0
9109,6087578,Tea,1.0,1.5,1.5,Credit Card,Takeaway,2023-12-17,0,0,0,0,0,0,0
9110,5297299,Coffee,5.0,2.0,10.0,Missing,Takeaway,2023-10-04,0,0,0,1,0,0,0
9111,7526174,Juice,3.0,3.0,9.0,Credit Card,In-store,2023-08-06,0,0,0,0,1,0,0
9112,5401244,Salad,1.0,5.0,5.0,Credit Card,In-store,2023-07-08,0,0,0,0,1,0,0
9113,7470034,Smoothie,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-07-08,0,0,0,0,0,0,1
9114,7775760,Cake,4.0,3.0,12.0,Missing,Takeaway,2023-02-21,0,0,0,1,0,0,0
9115,5820892,Juice,1.0,3.0,3.0,Digital Wallet,In-store,2023-11-14,0,0,0,0,1,0,0
9116,3801338,Sandwich,3.0,4.0,12.0,Credit Card,In-store,2023-11-03,0,0,0,0,1,0,0
9117,1521861,ERROR,5.0,3.0,15.0,Cash,In-store,2023-04-02,0,0,0,0,1,0,0
9118,8365857,Smoothie,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-10-06,0,0,0,0,0,0,0
9119,9349657,Cookie,2.0,1.0,2.0,Credit Card,In-store,2023-03-14,0,0,0,0,1,0,0
9120,4503716,Cake,1.0,3.0,3.0,Missing,In-store,2023-11-12,0,0,0,1,1,0,0
9121,5679014,Coffee,1.0,2.0,2.0,Missing,In-store,2023-06-12,0,0,0,1,1,0,0
9122,1161606,Sandwich,5.0,4.0,20.0,Credit Card,Takeaway,2023-09-20,0,0,0,0,0,0,0
9123,5938359,Cookie,2.0,1.0,2.0,Credit Card,Takeaway,2023-06-02,0,0,0,0,0,0,0
9124,7565894,Salad,1.0,5.0,5.0,Cash,Takeaway,2023-07-15,0,0,0,0,0,0,0
9125,1987311,Smoothie,1.0,4.0,4.0,Missing,In-store,2023-08-03,0,0,0,1,1,0,0
9126,4656387,Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-07-25,0,0,0,0,0,0,0
9127,9277276,Cake,4.0,3.0,12.0,Credit Card,Takeaway,2023-09-15,0,0,0,0,0,0,0
9128,1576076,Coffee,3.0,2.0,6.0,Cash,Takeaway,2023-10-07,0,0,0,0,0,0,0
9129,3676632,Smoothie,4.0,4.0,16.0,Credit Card,Takeaway,2023-12-11,0,0,0,0,0,0,0
9130,9945457,Cookie,4.0,1.0,4.0,Cash,In-store,2023-06-28,0,0,0,0,1,0,0
9131,6508674,ERROR,2.0,3.0,6.0,Missing,Takeaway,2023-02-09,0,0,0,1,0,0,0
9132,4579086,Cake,2.0,3.0,6.0,Credit Card,In-store,2023-07-20,0,0,0,0,1,0,0
9133,2421873,Coffee,2.0,2.0,4.0,Credit Card,Takeaway,2023-02-18,0,0,0,0,0,0,0
9134,3601382,Salad,3.0,5.0,15.0,Missing,In-store,2023-02-12,0,0,0,1,1,0,0
9135,2323650,Tea,4.0,1.5,6.0,Digital Wallet,In-store,2023-10-09,0,0,0,0,1,0,0
9136,3587916,Salad,3.0,5.0,15.0,Cash,In-store,2023-07-09,0,0,0,0,1,0,0
9137,8914956,Cookie,2.0,1.0,2.0,Credit Card,Takeaway,2023-05-13,0,0,0,0,0,0,0
9138,9080521,Coffee,2.0,2.0,4.0,Credit Card,In-store,2023-01-24,0,0,0,0,1,0,0
9139,1450705,Cookie,5.0,1.0,5.0,Missing,Takeaway,2023-10-07,0,0,0,1,0,0,0
9140,9648941,Coffee,2.0,2.0,4.0,Cash,Takeaway,2023-06-30,0,0,0,0,0,0,0
9141,9989719,Smoothie,2.0,4.0,8.0,Credit Card,Takeaway,2023-11-26,0,0,0,0,0,0,0
9142,8409154,Cake,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-06-20,0,0,0,0,0,0,0
9143,4630633,Sandwich,1.0,4.0,4.0,Missing,Takeaway,2023-10-22,0,0,0,1,0,0,0
9144,8332592,Juice,5.0,3.0,15.0,Missing,In-store,2023-03-25,0,0,0,1,1,0,0
9145,5736595,Coffee,3.0,2.0,6.0,Credit Card,In-store,2023-08-14,0,0,0,0,1,0,0
9146,2264883,Juice,2.0,3.0,6.0,Credit Card,Takeaway,2023-12-24,0,0,0,0,0,0,0
9147,6137394,Sandwich,1.0,4.0,4.0,Missing,In-store,2023-11-22,0,0,0,1,1,0,0
9148,4127927,Salad,5.0,5.0,25.0,Missing,Takeaway,2023-08-04,0,0,0,1,0,0,0
9149,7256205,Juice,4.0,3.0,12.0,Cash,Takeaway,2023-04-08,0,0,0,0,0,0,0
9150,1766527,UNKNOWN,4.0,5.0,20.0,Digital Wallet,In-store,2023-02-07,0,0,0,0,1,0,0
9151,7591982,Salad,1.0,5.0,5.0,Cash,In-store,2023-02-28,0,0,0,0,1,0,0
9152,5530273,Cake,3.0,3.0,9.0,Digital Wallet,In-store,2023-01-13,0,0,0,0,1,0,0
9153,2958213,Cookie,5.0,1.0,5.0,Missing,Takeaway,2023-08-15,0,0,0,1,0,1,0
9154,2057961,Juice,2.0,3.0,6.0,Missing,In-store,2023-10-04,0,0,0,1,1,0,0
9155,9705027,Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-10-04,0,0,0,0,0,0,1
9156,6367976,Juice,1.0,3.0,3.0,Digital Wallet,In-store,2023-10-16,0,0,0,0,1,0,0
9157,9921277,Cake,1.0,3.0,3.0,Missing,Takeaway,2023-01-29,0,0,0,1,0,0,0
9158,4867316,Sandwich,1.0,4.0,4.0,Digital Wallet,In-store,2023-11-28,0,0,0,0,1,0,0
9159,6704173,Smoothie,2.0,4.0,8.0,Credit Card,In-store,2023-07-24,0,0,0,0,1,0,0
9160,9510130,Salad,4.0,5.0,20.0,Cash,In-store,2023-03-06,0,0,0,0,1,0,0
9161,1192009,Coffee,1.0,2.0,2.0,Missing,Takeaway,2023-05-18,0,0,0,1,0,0,0
9162,2899889,Salad,2.0,5.0,10.0,Missing,In-store,2023-12-09,0,0,0,1,1,0,0
9163,7172693,Salad,5.0,5.0,25.0,Credit Card,In-store,2023-03-23,0,0,0,0,1,1,0
9164,6862603,Salad,4.0,5.0,20.0,Credit Card,Takeaway,2023-04-17,0,0,0,0,0,0,0
9165,5761207,Smoothie,3.0,4.0,12.0,Credit Card,In-store,2023-04-19,0,0,0,0,1,0,0
9166,9852820,Salad,2.0,5.0,10.0,Credit Card,In-store,2023-08-27,0,0,0,0,1,0,0
9167,5939783,Cookie,2.0,1.0,2.0,Missing,Takeaway,2023-08-27,0,0,0,1,0,0,1
9168,2062604,Coffee,2.0,2.0,4.0,Cash,In-store,2023-08-27,0,0,0,0,1,0,1
9169,9531812,Sandwich,2.0,4.0,8.0,Digital Wallet,In-store,2023-02-04,0,0,0,0,1,0,0
9170,1423173,Smoothie,5.0,4.0,20.0,Credit Card,In-store,2023-10-02,0,0,0,0,1,0,0
9171,9811007,Cookie,5.0,1.0,5.0,Credit Card,Takeaway,2023-03-07,0,0,0,0,0,0,0
9172,4346813,Salad,5.0,5.0,25.0,Missing,Takeaway,2023-07-07,0,0,0,1,0,0,0
9173,4383311,Cake,2.0,3.0,6.0,Missing,In-store,2023-09-23,0,0,0,1,1,0,0
9174,5935353,Sandwich,2.0,4.0,8.0,Credit Card,In-store,2023-05-01,0,0,0,0,1,1,0
9175,6778796,Cake,5.0,3.0,15.0,Cash,In-store,2023-11-29,0,0,0,0,1,0,0
9176,2119373,Salad,4.0,5.0,20.0,Credit Card,In-store,2023-06-30,0,0,0,0,1,0,0
9177,6803555,Tea,2.0,1.5,3.0,Digital Wallet,Takeaway,2023-05-31,0,0,0,0,0,0,0
9178,7010218,Cookie,4.0,1.0,4.0,Missing,Takeaway,2023-04-29,0,0,0,1,0,0,0
9179,1707537,Cake,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-10-17,0,0,0,0,0,0,0
9180,8470187,Juice,3.0,3.0,9.0,Missing,Takeaway,2023-06-28,0,0,0,1,0,0,0
9181,6087604,Sandwich,4.0,4.0,16.0,Digital Wallet,Takeaway,2023-01-27,0,0,0,0,0,0,0
9182,9825905,Coffee,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-01-04,0,0,0,0,0,0,0
9183,2086557,Smoothie,2.0,4.0,8.0,Cash,In-store,2023-01-13,0,0,0,0,1,0,0
9184,9077087,Juice,1.0,3.0,3.0,Missing,In-store,2023-05-08,0,0,0,1,1,0,0
9185,7714902,Coffee,4.0,2.0,8.0,Cash,Takeaway,2023-09-10,0,0,0,0,0,0,0
9186,2154477,Cake,4.0,3.0,12.0,Missing,Takeaway,2023-02-11,0,0,0,1,0,0,0
9187,5949199,Tea,5.0,1.5,7.5,Missing,In-store,2023-02-28,0,0,0,1,1,0,0
9188,8209124,Coffee,2.0,2.0,4.0,Cash,Takeaway,2023-10-05,0,0,0,0,0,0,0
9189,7519611,UNKNOWN,4.0,1.5,6.0,Credit Card,In-store,2023-10-08,0,0,0,0,1,0,0
9190,1318943,UNKNOWN,2.0,2.0,4.0,Cash,In-store,2023-06-13,0,0,0,0,1,0,0
9191,4502922,Sandwich,1.0,4.0,4.0,Credit Card,Takeaway,2023-06-23,0,0,0,0,0,1,0
9192,4554194,Smoothie,3.0,4.0,12.0,Credit Card,Takeaway,2023-10-04,0,0,0,0,0,0,0
9193,3418612,Tea,3.0,1.5,4.5,Digital Wallet,In-store,2023-01-31,0,0,0,0,1,0,0
9194,2539469,Cake,2.0,3.0,6.0,Credit Card,Takeaway,2023-09-24,0,0,0,0,0,0,0
9195,2764544,Juice,4.0,3.0,12.0,Cash,In-store,2023-04-02,0,0,0,0,1,0,0
9196,8672939,Smoothie,1.0,4.0,4.0,Missing,In-store,2023-11-02,0,0,0,1,1,0,0
9197,1499346,Cake,5.0,3.0,15.0,Missing,In-store,2023-12-09,0,0,0,1,1,0,0
9198,9930357,Juice,1.0,3.0,3.0,Credit Card,In-store,2023-12-09,0,0,0,0,1,0,1
9199,7631216,Juice,5.0,3.0,15.0,Credit Card,In-store,2023-02-16,0,0,0,0,1,0,0
9200,3116803,Coffee,1.0,2.0,2.0,Credit Card,In-store,2023-09-10,0,0,0,0,1,0,0
9201,6050844,Tea,2.0,1.5,3.0,Missing,In-store,2023-03-12,0,0,0,1,1,0,0
9202,7403963,Sandwich,4.0,4.0,16.0,Cash,In-store,2023-07-27,0,0,0,0,1,0,0
9203,2708387,Tea,4.0,1.5,6.0,Credit Card,In-store,2023-11-12,0,0,0,0,1,0,0
9204,7916758,Smoothie,1.0,4.0,4.0,Missing,Takeaway,2023-10-14,0,0,0,1,0,0,0
9205,2944717,Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-12-11,0,0,0,0,0,0,0
9206,7571571,Sandwich,2.0,4.0,8.0,Credit Card,In-store,2023-04-09,0,0,0,0,1,0,0
9207,7250085,Coffee,4.0,2.0,8.0,Missing,Takeaway,2023-09-19,0,0,0,1,0,0,0
9208,1892102,ERROR,3.0,4.0,12.0,Cash,In-store,2023-03-23,0,0,0,0,1,0,0
9209,7039529,Cookie,3.0,1.0,3.0,Digital Wallet,In-store,2023-01-19,0,0,0,0,1,0,0
9210,1452931,Tea,1.0,1.5,1.5,Digital Wallet,Takeaway,2023-07-08,0,0,0,0,0,0,0
9211,5148201,Smoothie,5.0,4.0,20.0,Missing,In-store,2023-11-18,0,0,0,1,1,0,0
9212,7322317,Tea,1.0,3.0,3.0,Missing,In-store,2023-03-16,0,1,1,1,1,0,0
9213,4648214,Salad,1.0,5.0,5.0,Missing,In-store,2023-02-15,0,0,0,1,1,0,0
9214,7902691,Juice,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-10-13,0,0,0,0,0,0,0
9215,4966750,Cookie,3.0,1.0,3.0,Digital Wallet,In-store,2023-12-24,0,0,0,0,1,0,0
9216,7740239,Tea,2.0,1.5,3.0,Missing,In-store,2023-01-26,0,0,0,1,1,0,0
9217,6901162,Sandwich,3.0,4.0,12.0,Digital Wallet,In-store,2023-01-26,0,0,0,0,1,1,1
9218,3689579,Sandwich,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-12-02,0,0,0,0,0,1,0
9219,7770188,Juice,5.0,3.0,15.0,Digital Wallet,In-store,2023-10-28,0,0,0,0,1,0,0
9220,5088167,Coffee,5.0,2.0,10.0,Credit Card,Takeaway,2023-09-02,0,0,0,0,0,0,0
9221,1865302,Cookie,5.0,1.0,5.0,Credit Card,In-store,2023-08-16,0,0,0,0,1,0,0
9222,4224423,Juice,3.0,3.0,9.0,Cash,Takeaway,2023-08-27,0,0,0,0,0,0,0
9223,8269956,Smoothie,5.0,4.0,20.0,Missing,Takeaway,2023-08-02,0,0,0,1,0,0,0
9224,9263959,Cookie,5.0,1.0,5.0,Cash,Takeaway,2023-08-02,0,0,0,0,0,0,1
9225,3879052,Coffee,3.0,2.0,6.0,Credit Card,In-store,2023-12-14,0,0,0,0,1,0,0
9226,7340284,ERROR,5.0,1.0,5.0,Missing,Takeaway,2023-09-05,0,0,0,1,0,0,0
9227,9809696,Smoothie,1.0,4.0,4.0,Missing,Takeaway,2023-01-05,0,0,0,1,0,0,0
9228,5719592,Coffee,1.0,2.0,2.0,Credit Card,In-store,2023-08-07,0,0,0,0,1,0,0
9229,6121301,Smoothie,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-01-07,0,0,0,0,0,0,0
9230,2097987,Sandwich,2.0,4.0,8.0,Digital Wallet,In-store,2023-01-07,0,0,0,0,1,0,1
9231,7514279,Salad,1.0,5.0,5.0,Credit Card,In-store,2023-02-04,0,0,0,0,1,0,0
9232,5153408,Smoothie,1.0,4.0,4.0,Credit Card,Takeaway,2023-08-22,0,0,0,0,0,0,0
9233,4678948,Juice,3.0,3.0,9.0,Missing,Takeaway,2023-07-02,0,0,0,1,0,0,0
9234,8918253,UNKNOWN,3.0,4.0,12.0,Digital Wallet,In-store,2023-09-07,0,0,0,0,1,0,0
9235,7292662,Sandwich,1.0,4.0,4.0,Missing,In-store,2023-09-07,0,0,0,1,1,0,1
9236,1209852,Cookie,2.0,1.0,2.0,Credit Card,In-store,2023-11-18,0,0,0,0,1,0,0
9237,4367311,Coffee,5.0,2.0,10.0,Missing,In-store,2023-02-26,0,0,0,1,1,0,0
9238,5985513,ERROR,2.0,4.0,8.0,Credit Card,In-store,2023-08-02,0,0,0,0,1,0,0
9239,2086325,Coffee,2.0,2.0,4.0,Credit Card,Takeaway,2023-08-14,0,0,0,0,0,0,0
9240,4062032,Tea,5.0,1.5,7.5,Digital Wallet,In-store,2023-10-28,0,0,0,0,1,0,0
9241,4329558,Coffee,4.0,2.0,8.0,Missing,Takeaway,2023-04-22,0,0,0,1,0,1,0
9242,2029301,Tea,5.0,1.5,7.5,Digital Wallet,In-store,2023-08-06,0,0,0,0,1,0,0
9243,4508067,Smoothie,5.0,4.0,20.0,Credit Card,Takeaway,2023-03-19,0,0,0,0,0,0,0
9244,6637315,Cake,3.0,3.0,9.0,Cash,In-store,2023-12-02,0,0,0,0,1,0,0
9245,3660347,Smoothie,5.0,4.0,20.0,Missing,In-store,2023-12-02,0,0,0,1,1,0,1
9246,4251500,Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-11-11,0,0,0,0,0,0,0
9247,1516961,Sandwich,3.0,4.0,12.0,Credit Card,Takeaway,2023-11-01,0,0,0,0,0,0,0
9248,5033660,Coffee,2.0,2.0,4.0,Missing,Takeaway,2023-09-12,0,0,0,1,0,0,0
9249,9506595,Tea,3.0,1.5,4.5,Cash,In-store,2023-07-10,0,0,0,0,1,1,0
9250,6646684,Cookie,3.0,1.0,3.0,Cash,Takeaway,2023-06-01,0,0,0,0,0,0,0
9251,6866644,Sandwich,1.0,4.0,4.0,Missing,In-store,2023-07-22,0,0,0,1,1,0,0
9252,7228322,Cookie,1.0,1.0,1.0,Credit Card,Takeaway,2023-02-18,0,0,0,0,0,0,0
9253,3595118,Juice,2.0,3.0,6.0,Cash,In-store,2023-02-03,0,0,0,0,1,0,0
9254,4040941,Cookie,1.0,1.0,1.0,Cash,In-store,2023-02-20,0,0,0,0,1,0,0
9255,7753584,Coffee,4.0,2.0,8.0,Missing,Takeaway,2023-02-20,0,0,0,1,0,0,1
9256,4738349,Smoothie,2.0,4.0,8.0,Digital Wallet,In-store,2023-02-06,0,0,0,0,1,0,0
9257,9436284,Coffee,3.0,2.0,6.0,Credit Card,In-store,2023-03-28,0,0,0,0,1,0,0
9258,1221801,Smoothie,2.0,4.0,8.0,Missing,In-store,2023-06-17,0,0,0,1,1,0,0
9259,3185929,Salad,3.0,5.0,15.0,Missing,Takeaway,2023-07-27,0,0,0,1,0,0,0
9260,2332609,Sandwich,5.0,4.0,20.0,Credit Card,In-store,2023-05-17,0,0,0,0,1,1,0
9261,4183705,Tea,2.0,1.5,3.0,Credit Card,In-store,2023-11-23,0,0,0,0,1,0,0
9262,5459138,Smoothie,2.0,4.0,8.0,Digital Wallet,In-store,2023-11-23,0,0,0,0,1,0,1
9263,7435096,Tea,4.0,1.5,6.0,Missing,In-store,2023-10-21,0,0,0,1,1,1,0
9264,2561471,Sandwich,1.0,4.0,4.0,Missing,In-store,2023-07-12,0,0,0,1,1,0,0
9265,3098503,Salad,1.0,5.0,5.0,Credit Card,Takeaway,2023-05-31,0,0,0,0,0,0,0
9266,1148060,Cookie,5.0,1.0,5.0,Cash,Takeaway,2023-10-12,0,0,0,0,0,0,0
